permno,permco,ncusip,cusip,ticker,comnam,tic,conm,gvkey,long_cusip,naics,exchcd,namedt,nameenddt,st_date,end_date,cusip_score,ticker_match_score,name_match_score,average_match_score
11850.0,20678.0,30231G10,30231G10,XOM,EXXON MOBIL CORP,XOM,EXXON MOBIL CORP,004503,30231G102,324110,1.0,1999-12-01,2019-12-31,1925-12-31,2019-12-31,1.0,100.0,100.0,100.0
11884.0,9677.0,45833410,45833410,IPAR,INTERMEDIATE PARFUMS INC,IPAR,INTER PARFUMS INC,014309,458334109,325620,3.0,1999-07-14,2019-12-31,1988-02-29,2019-12-31,1.0,100.0,88.0,94.0
11896.0,9698.0,57772K10,57772K10,MXIM,MAXIM INTEGRATED PRODUCTS INC,MXIM,MAXIM INTEGRATED PRODUCTS,014256,57772K101,334413,3.0,1988-02-29,2007-10-01,1988-02-29,2019-12-31,1.0,100.0,100.0,100.0
11955.0,9804.0,94106L10,94106L10,WM,WASTE MANAGEMENT INC DEL,WM,WASTE MANAGEMENT INC,014477,94106L109,562111,1.0,2009-08-05,2019-12-31,1988-06-30,2019-12-31,1.0,100.0,100.0,100.0
11990.0,53463.0,48251W10,48251W10,KKR,K K R & CO INC,KKR,KKR & CO INC,179741,48251W104,523920,1.0,2018-07-02,2019-12-31,2010-07-30,2019-12-31,1.0,100.0,92.0,96.0
11992.0,9882.0,87230710,87230710,TCF,T C F FINANCIAL CORP NEW,TCF,TCF FINANCIAL CORP,015363,872307103,522110,3.0,2019-08-01,2019-12-31,1988-08-31,2019-12-31,1.0,100.0,94.0,97.0
11995.0,1035.0,19109810,19109810,COKE,COCA COLA BOTTLING CO CONS,COKE,COCA COLA CONSOLIDATED INC,003138,191098102,312111,3.0,1982-11-01,2019-01-01,1982-11-30,2019-12-31,1.0,100.0,54.0,77.0
11996.0,50699.0,92189H30,92189H30,EMLC,VANECK VECTORS E T F TRUST,EMLC,VANECK VECTORS JPMRGN EM LOC,185296,92189H300,525910,4.0,2018-10-26,2019-12-31,2010-07-30,2019-12-31,1.0,100.0,65.0,82.5
12008.0,7062.0,26747510,26747510,DY,DYCOM INDUSTRIES INC,DY,DYCOM INDUSTRIES INC,004115,267475101,237130,1.0,1990-09-24,2019-12-31,1984-05-31,2019-12-31,1.0,100.0,100.0,100.0
12009.0,53467.0,74730110,74730110,QUAD,QUAD GRAPHICS INC,QUAD,QUAD/GRAPHICS INC,184748,747301109,323111,1.0,2010-07-06,2019-12-31,2010-07-30,2019-12-31,1.0,100.0,94.0,97.0
12036.0,20773.0,36144810,36144810,GATX,G A T X CORP,GATX,GATX CORP,004941,361448103,532411,1.0,2016-07-01,2019-12-31,1925-12-31,2019-12-31,1.0,100.0,78.0,89.0
12039.0,53481.0,09248X10,09248X10,BBN,BLACKROCK BUILD AMERICA BOND TR,BBN,BLACKROCK TAXABLE MUNI BD TR,185481,09248X100,,1.0,2010-08-27,2015-08-24,2010-08-31,2019-12-31,1.0,100.0,54.0,77.0
12049.0,53483.0,38068T10,38068T10,GORO,GOLD RESOURCE CORP,GORO,GOLD RESOURCE CORP,175503,38068T105,212221,2.0,2010-08-30,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,100.0,100.0
12052.0,20791.0,36955010,36955010,GD,GENERAL DYNAMICS CORP,GD,GENERAL DYNAMICS CORP,005046,369550108,336411,1.0,1968-01-02,2019-12-31,1926-01-30,2019-12-31,1.0,100.0,100.0,100.0
12059.0,53271.0,80852485,80852485,SCHR,SCHWAB STRATEGIC TRUST,SCHR,SCHWAB INTRMED-TRM US TR ETF,185351,808524854,525910,4.0,2010-08-06,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,64.0,82.0
12060.0,20792.0,36960410,36960410,GE,GENERAL ELECTRIC CO,GE,GENERAL ELECTRIC CO,005047,369604103,999977,1.0,1968-01-02,2019-12-31,1925-12-31,2019-12-31,1.0,100.0,100.0,100.0
12062.0,9848.0,50540R40,50540R40,LH,LABORATORY CORP AMERICA HLDGS,LH,LABORATORY CP OF AMER HLDGS,014960,50540R409,621511,1.0,2000-05-04,2019-12-31,1988-07-29,2019-12-31,1.0,100.0,81.0,90.5
12064.0,53271.0,80852486,80852486,SCHO,SCHWAB STRATEGIC TRUST,SCHO,SCHWAB SHORT-TERM US TRS ETF,185350,808524862,525910,4.0,2010-08-06,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,59.0,79.5
12065.0,53271.0,80852487,80852487,SCHP,SCHWAB STRATEGIC TRUST,SCHP,SCHWAB US TIPS ETF,185349,808524870,525910,4.0,2010-08-06,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,56.0,78.0
12066.0,53487.0,91171710,91171710,USCI,UNITED STATES COMMODITY IND FUN,USCI,UNITED STATES COMMDY IDX FD,184937,911717106,334510,4.0,2010-08-10,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,85.0,92.5
12068.0,7067.0,68003310,68003310,ONB,OLD NATIONAL BANCORP,ONB,OLD NATIONAL BANCORP,017095,680033107,522110,1.0,2002-02-15,2013-08-13,1984-06-29,2019-12-31,1.0,100.0,100.0,100.0
12070.0,53488.0,96608420,96608420,WSR,WHITESTONE REIT,WSR,WHITESTONE REIT,185453,966084204,531120,2.0,2010-08-26,2012-06-28,2010-08-31,2019-12-31,1.0,100.0,100.0,100.0
12073.0,9847.0,71270410,71270410,PBCT,PEOPLES UNITED FINANCIAL INC,PBCT,PEOPLE'S UNITED FINL INC,016245,712704105,522110,3.0,2007-04-16,2019-12-31,1988-07-29,2019-12-31,1.0,100.0,83.0,91.5
12075.0,50852.0,97717X86,97717X86,ELD,WISDOMTREE TRUST,ELD,WISDOMTREE EMERG MKTS LD FD,185376,97717X867,,4.0,2010-08-09,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,75.0,87.5
12076.0,9857.0,G8127610,G8127610,SIG,SIGNET JEWELERS LTD,SIG,SIGNET JEWELERS LTD,015520,G81276100,448310,1.0,2008-09-11,2019-12-31,1988-07-29,2019-12-31,1.0,100.0,100.0,100.0
12078.0,53490.0,28540910,28540910,ELMD,ELECTROMED INC,ELMD,ELECTROMED INC,185125,285409108,334510,3.0,2010-08-13,2011-10-02,2010-08-31,2019-12-31,1.0,100.0,100.0,100.0
12082.0,53493.0,V5633W10,V5633W10,MMYT,MAKEMYTRIP LIMITED,MMYT,MAKEMYTRIP LTD,185319,V5633W109,561510,3.0,2010-08-12,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,86.0,93.0
12084.0,53494.0,N6596X10,N6596X10,NXPI,N X P SEMICONDUCTORS N V,NXPI,NXP SEMICONDUCTORS NV,184725,N6596X109,334413,3.0,2010-08-06,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,90.0,95.0
12089.0,53497.0,75606N10,75606N10,RP,REALPAGE INC,RP,REALPAGE INC,184797,75606N109,511210,3.0,2010-08-12,2019-12-31,2010-08-31,2019-12-31,1.0,100.0,100.0,100.0
12093.0,53500.0,21870Q10,21870Q10,COR,CORESITE REALTY CORP,COR,CORESITE REALTY CORP,185177,21870Q105,531120,1.0,2010-09-23,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,100.0,100.0
12098.0,53146.0,19762B50,19762B50,ECON,COLUMBIA E T F TRUST II,ECON,COLUMBIA EMERGING MKTS CNSMR,185548,19762B509,525910,4.0,2016-10-19,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,57.0,78.5
12103.0,53503.0,33738E10,33738E10,FSD,FIRST TRUST HIGH INC LNG SHRT F,FSD,FIRST TRUST HIGH INCM LG/SHR,185484,33738E109,525990,1.0,2010-09-28,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,93.0,96.5
12105.0,37493.0,46428912,46428912,ENZL,ISHARES TRUST,ENZL,ISHARES MSCI NEW ZEALAND ETF,185499,464289123,,4.0,2010-09-02,2016-02-01,2010-09-30,2019-12-31,1.0,100.0,69.0,84.5
12109.0,37493.0,46428913,46428913,EWZS,ISHARES TRUST,EWZS,ISHARES MSCI BRAZIL SM-CAP,185630,464289131,,4.0,2010-09-29,2016-02-01,2010-09-30,2019-12-31,1.0,100.0,69.0,84.5
12146.0,10020.0,15870P30,15870P30,CSBR,CHAMPIONS ONCOLOGY INC,CSBR,CHAMPIONS ONCOLOGY INC,014983,15870P307,325414,3.0,2015-08-21,2019-12-31,1988-11-30,2019-12-31,1.0,100.0,100.0,100.0
12166.0,9999.0,76041610,76041610,FRBK,REPUBLIC FIRST BANCORP INC,FRBK,REPUBLIC FIRST BANCORP INC,018040,760416107,522110,3.0,1997-11-12,2019-12-31,1988-11-30,2019-12-31,1.0,100.0,100.0,100.0
12189.0,10039.0,43332310,43332310,HIFS,HINGHAM INSTITUTION FOR SVGS MA,HIFS,HINGHAM INSTN FOR SAVINGS,016967,433323102,522120,3.0,1988-12-13,2019-12-31,1988-12-30,2019-12-31,1.0,100.0,76.0,88.0
12209.0,10059.0,53191410,53191410,LWAY,LIFEWAY FOODS INC,LWAY,LIFEWAY FOODS INC,015087,531914109,311511,3.0,1988-12-29,2019-12-31,1988-12-30,2019-12-31,1.0,100.0,100.0,100.0
12211.0,9971.0,53555510,53555510,LNN,LINDSAY MANUFACTURING CO,LNN,LINDSAY CORP,014954,535555106,333111,1.0,1997-10-21,2006-12-10,1988-10-31,2019-12-31,1.0,100.0,67.0,83.5
12219.0,37493.0,46429B20,46429B20,ECNS,ISHARES TRUST,ECNS,ISHARES MSCI CHINA SMALL-CAP,185631,46429B200,,4.0,2010-09-29,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,69.0,84.5
12226.0,9977.0,55303J10,55303J10,MGPI,M G P INGREDIENTS INC,MGPI,MGP INGREDIENTS INC,014891,55303J106,312140,3.0,2012-01-04,2019-12-31,1988-10-31,2019-12-31,1.0,100.0,95.0,97.5
12266.0,9899.0,05368M10,05368M10,CDMO,AVID BIOSERVICES INC,CDMO,AVID BIOSERVICES INC,014603,05368M106,325413,3.0,2018-01-08,2019-12-31,1988-08-31,2019-12-31,1.0,100.0,100.0,100.0
12287.0,37493.0,46429B40,46429B40,EPHE,ISHARES TRUST,EPHE,ISHARES MSCI PHILIPPINES ETF,185632,46429B408,,4.0,2010-09-29,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,69.0,84.5
12289.0,53171.0,72201R81,72201R81,CORP,PIMCO E T F TRUST,CORP,PIMCO INVST GRADE CP BD ETF,185582,72201R817,525910,4.0,2010-09-21,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,53.0,76.5
12304.0,53508.0,92193288,92193288,IVOO,VANGUARD ADMIRAL FUNDS INC,IVOO,VANGUARD S&P MID CAP 400 ETF,185536,921932885,,4.0,2010-09-09,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,54.0,77.0
12307.0,53510.0,03236M20,03236M20,AMRS,AMYRIS INC,AMRS,AMYRIS INC,184717,03236M200,325199,3.0,2017-06-06,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,100.0,100.0
12308.0,17322.0,16119P10,16119P10,CHTR,CHARTER COMMUNICATIONS INC NEW,CHTR,CHARTER COMMUNICATIONS INC,126136,16119P108,515210,3.0,2016-05-18,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,100.0,100.0
12310.0,53512.0,16948W10,16948W10,HGSH,CHINA H G S REAL ESTATE INC,HGSH,CHINA HGS REAL ESTATE INC,183932,16948W100,237210,3.0,2010-09-13,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,92.0,96.0
12313.0,53292.0,92206C73,92206C73,VONE,VANGUARD SCOTTSDALE FUNDS,VONE,VANGUARD RUSS1000 INDEX ETF,185594,92206C730,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,56.0,78.0
12314.0,53292.0,92206C68,92206C68,VONG,VANGUARD SCOTTSDALE FUNDS,VONG,VANGUARD RUSS1000 GROWTH ETF,185595,92206C680,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,52.0,76.0
12315.0,53292.0,92206C71,92206C71,VONV,VANGUARD SCOTTSDALE FUNDS,VONV,VANGUARD RUSS1000 VALUE ETF,185596,92206C714,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,60.0,80.0
12316.0,53292.0,92206C59,92206C59,VTHR,VANGUARD SCOTTSDALE FUNDS,VTHR,VANGUARD RUSS3000 INDEX ETF,185597,92206C599,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,56.0,78.0
12317.0,53292.0,92206C62,92206C62,VTWG,VANGUARD SCOTTSDALE FUNDS,VTWG,VANGUARD RUSS2000 GROWTH ETF,185599,92206C623,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,52.0,76.0
12318.0,53292.0,92206C66,92206C66,VTWO,VANGUARD SCOTTSDALE FUNDS,VTWO,VANGUARD RUSS2000 INDEX ETF,185600,92206C664,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,56.0,78.0
12321.0,53292.0,92206C64,92206C64,VTWV,VANGUARD SCOTTSDALE FUNDS,VTWV,VANGUARD RUSS2000 VALUE ETF,185598,92206C649,525910,3.0,2010-09-22,2019-12-31,2010-09-30,2019-12-31,1.0,100.0,60.0,80.0
12325.0,53518.0,23703Q20,23703Q20,DQ,DAQO NEW ENERGY CORP,DQ,DAQO NEW ENERGY CORP,184155,23703Q203,334413,1.0,2012-12-21,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,100.0,100.0
12326.0,53519.0,00326310,00326310,GLTR,ABERDEEN STD PREC MET BSK ETF T,GLTR,ABERDEEN STNDRD PHY PRC -ETF,185775,003263100,525910,4.0,2018-10-01,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,68.0,84.0
12329.0,53520.0,28852N10,28852N10,EFC,ELLINGTON FINANCIAL INC,EFC,ELLINGTON FINANCIAL INC,183902,28852N109,523920,1.0,2019-03-04,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,100.0,100.0
12331.0,53522.0,40166410,40166410,GBAB,GUGGENHEIM BLD AM BDS MGD DUR T,GBAB,GUGGENHEIM TAXABLE MUN MNGD,185565,401664107,525990,1.0,2010-10-27,2016-07-24,2010-10-29,2019-12-31,1.0,100.0,63.0,81.5
12339.0,53527.0,87408010,87408010,TAL,T A L EDUCATION GROUP,TAL,TAL EDUCATION GROUP,185733,874080104,611691,1.0,2016-12-01,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,95.0,97.5
12341.0,53529.0,95768B10,95768B10,HYI,WESTERN ASSET HIGH YLD DEF OP F,HYI,WESTERN ASSET HIGH YLD DFND,185593,95768B107,525990,1.0,2010-10-27,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,93.0,96.5
12345.0,53531.0,N5374510,N5374510,LYB,LYONDELLBASELL INDUSTRIES N V,LYB,LYONDELLBASELL INDUSTRIES NV,294524,N53745100,325220,1.0,2010-10-14,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,96.0,98.0
12350.0,53535.0,64111R30,64111R30,NETE,NET ELEMENT INC,NETE,NET ELEMENT INC,163806,64111R300,518210,3.0,2017-10-05,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,100.0,100.0
12355.0,53539.0,44045A10,44045A10,HRZN,HORIZON TECHNOLOGY FINANCE CORP,HRZN,HORIZON TECHNOLOGY FINANCE,185821,44045A102,523910,3.0,2010-10-29,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,100.0,100.0
12360.0,53544.0,69404D10,69404D10,PACB,PACIFIC BIOSCIENCES CALIF INC,PACB,PACIFIC BIOSCIENCES OF CALIF,185419,69404D108,334516,3.0,2010-10-27,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,89.0,94.5
12362.0,53545.0,85303B10,85303B10,STND,STANDARD A V B FINANCIAL CORP,STND,STANDARD AVB FINANCIAL CORP,185113,85303B100,522120,3.0,2018-05-25,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,93.0,96.5
12363.0,53546.0,92335C10,92335C10,VRA,VERA BRADLEY INC,VRA,VERA BRADLEY INC,185195,92335C106,316998,3.0,2010-10-21,2019-12-31,2010-10-29,2019-12-31,1.0,100.0,100.0,100.0
12365.0,53549.0,09172710,09172710,BITA,BITAUTO HOLDINGS LTD,BITA,BITAUTO HOLDINGS LTD  -ADR,185837,091727107,519130,1.0,2010-11-17,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12366.0,53550.0,09950210,09950210,BAH,BOOZ ALLEN HAMILTON HOLDING COR,BAH,BOOZ ALLEN HAMILTON HLDG CP,185881,099502106,541519,1.0,2010-11-17,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,89.0,94.5
12367.0,53551.0,26605Q10,26605Q10,DXF,DUNXIN FINANCIAL HLDGS LTD,DXF,DUNXIN FINANCIAL HOLDINGS,032912,26605Q106,315,2.0,2018-03-05,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,88.0,94.0
12368.0,53553.0,19248Y10,19248Y10,PSF,COHEN & STEERS SLT PFD & INC FD,PSF,COHEN & STEERS SL PFD & INC,185968,19248Y107,,1.0,2010-11-24,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,96.0,98.0
12370.0,53120.0,37954Y86,37954Y86,GOEX,GLOBAL X FUNDS,GOEX,GLOBAL X GOLD EXPLORERS ETF,185835,37954Y863,525910,4.0,2016-09-20,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,71.0,85.5
12371.0,53120.0,37950E74,37950E74,NORW,GLOBAL X FUNDS,NORW,GLOBAL X MSCI NORWAY ETF,185866,37950E747,525910,4.0,2010-11-10,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,71.0,85.5
12372.0,53120.0,37954Y87,37954Y87,URA,GLOBAL X FUNDS,URA,GLOBAL X URANIUM ETF,185842,37954Y871,525910,4.0,2015-11-18,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,79.0,89.5
12373.0,53556.0,44267D10,44267D10,HHC,HOWARD HUGHES CORP,HHC,HOWARD HUGHES CORP,185797,44267D107,237210,1.0,2010-11-10,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12374.0,53557.0,45772F10,45772F10,IPHI,INPHI CORP,IPHI,INPHI CORP,185112,45772F107,334413,1.0,2010-11-11,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12376.0,53558.0,48661E10,48661E10,KMF,KAYNE ANDERSON MDSTM ENGY FD IN,KMF,KAYNE ANDERSON MDSTRM/ENG FD,185966,48661E108,,1.0,2010-11-24,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,93.0,96.5
12377.0,53559.0,65487X10,65487X10,NOAH,NOAH HOLDINGS LTD,NOAH,NOAH HOLDINGS LTD  -ADR,185783,65487X102,523930,1.0,2010-11-10,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12380.0,53561.0,70021530,70021530,PCYG,PARK CITY GROUP INC,PCYG,PARK CITY GROUP INC,116166,700215304,511210,2.0,2010-11-02,2013-10-27,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12384.0,53563.0,81663A10,81663A10,SEMG,SEMGROUP CORP,SEMG,SEMGROUP CORP,184035,81663A105,424710,1.0,2010-11-11,2019-12-04,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12385.0,53564.0,86562M20,86562M20,SMFG,SUMITOMO MITSUI FINANCIAL GP IN,SMFG,SUMITOMO MITSUI FINANCIAL GR,010137,86562M209,522110,1.0,2010-11-01,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,96.0,98.0
12391.0,53568.0,Y1771G10,Y1771G10,CMRE,COSTAMARE INC,CMRE,COSTAMARE INC,185770,Y1771G102,483111,1.0,2010-11-04,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12397.0,53573.0,Y2726540,Y2726540,GLBS,GLOBUS MARITIME LTD,GLBS,GLOBUS MARITIME LTD,285135,Y27265407,483111,3.0,2018-10-15,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12400.0,53576.0,50212V10,50212V10,LPLA,L P L FINANCIAL HOLDINGS INC,LPLA,LPL FINANCIAL HOLDINGS INC,178519,50212V100,523120,3.0,2012-06-20,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,96.0,98.0
12402.0,53578.0,74165N10,74165N10,PRMW,PRIMO WATER CORP,PRMW.1,PRIMO WATER CORP -OLD,184526,74165N105,312112,3.0,2010-11-05,2019-12-31,2010-11-30,2019-12-31,1.0,80.0,100.0,90.0
12412.0,46431.0,92204267,92204267,VNQI,VANGUARD INTL EQUITY INDEX FUND,VNQI,VANGUARD GLOBAL EX-US RE ETF,185828,922042676,,3.0,2010-11-01,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,54.0,77.0
12413.0,53585.0,98978L20,98978L20,ZGNX,ZOGENIX INC,ZGNX,ZOGENIX INC,179686,98978L204,325412,3.0,2015-07-01,2019-12-31,2010-11-30,2019-12-31,1.0,100.0,100.0,100.0
12448.0,53609.0,33616C10,33616C10,FRC,FIRST REPUBLIC BANK S F NEW,FRC,FIRST REPUBLIC BANK,014275,33616C100,522110,1.0,2010-12-09,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12449.0,53610.0,33904110,33904110,FLT,FLEETCOR TECHNOLOGIES INC,FLT,FLEETCOR TECHNOLOGIES INC,184700,339041105,518210,1.0,2010-12-15,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12451.0,53612.0,36268W10,36268W10,GCAP,GAIN CAPITAL HOLDINGS INC,GCAP,GAIN CAPITAL HOLDINGS INC,183528,36268W100,523140,1.0,2010-12-15,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12452.0,53613.0,45685K10,45685K10,INFU,INFUSYSTEM HOLDINGS INC,INFU,INFUSYSTEM HOLDINGS INC,174428,45685K102,532283,2.0,2010-12-23,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12453.0,37493.0,46429B74,46429B74,STIP,ISHARES TRUST,STIP,ISHARES 0-5 YEAR TIPS BD ETF,186033,46429B747,525910,4.0,2010-12-03,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,62.0,81.0
12457.0,52902.0,46138E58,46138E58,KBWP,INVESCO E T F TRUST II,KBWP,INVESCO EXCH TRADED KWB &CAS,186037,46138E586,,3.0,2018-06-04,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,59.0,79.5
12463.0,50846.0,74347X31,74347X31,RALS,PROSHARES TRUST,RALS,PROSHARES RAFI LONG/SHORT,186040,74347X310,525910,4.0,2010-12-09,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,73.0,86.5
12472.0,53619.0,86164T10,86164T10,EDF,STONE HARBOR EMERG MKTS INC FD,EDF,STONE HARBOR EMERGING MKT FD,186152,86164T107,525990,1.0,2010-12-23,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,82.0,91.0
12473.0,53620.0,49904910,49904910,KNX,KNIGHT SWIFT TRANSPORT HDLGS IN,KNX,KNIGHT-SWIFT TRPTN HLDGS INC,030861,499049104,484121,1.0,2017-09-11,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,75.0,87.5
12476.0,53621.0,87612G10,87612G10,TRGP,TARGA RESOURCES CORP,TRGP,TARGA RESOURCES CORP,185532,87612G101,486210,1.0,2010-12-07,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12477.0,53622.0,93148P10,93148P10,WD,WALKER & DUNLOP INC,WD,WALKER & DUNLOP INC,185370,93148P102,522292,1.0,2010-12-15,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12480.0,53624.0,00086810,00086810,ACNB,A C N B CORP,ACNB,ACNB CORP,017173,000868109,522110,3.0,2010-12-20,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,78.0,89.0
12487.0,53628.0,43708L10,43708L10,HFBL,HOME FEDERAL BANCORP INC LA,HFBL,HOME FEDERAL BANCORP INC/LA,162825,43708L108,522120,3.0,2010-12-22,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,96.0,98.0
12488.0,53629.0,81664520,81664520,LEDS,SEMILEDS CORP,LEDS,SEMILEDS CORP,185380,816645204,334413,3.0,2016-04-18,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12490.0,20990.0,45920010,45920010,IBM,INTERNATIONAL BUSINESS MACHS CO,IBM,INTL BUSINESS MACHINES CORP,006066,459200101,519130,1.0,1968-01-02,2019-12-31,1925-12-31,2019-12-31,1.0,100.0,82.0,91.0
12492.0,53631.0,68841020,68841020,OSN,OSSEN INNOVATION CO LTD,OSN,OSSEN INNOVATION CO LTD -ADR,185353,688410208,3311,3.0,2016-08-22,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12493.0,15632.0,74727D30,74727D30,QADA,QAD INC,QADA,QAD INC,065226,74727D306,518210,3.0,2010-12-16,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12494.0,53632.0,76658210,76658210,RNET,RIGNET INC,RNET,RIGNET INC,185921,766582100,517919,3.0,2010-12-15,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12495.0,53633.0,G8075112,G8075112,SGOC,S G O C O GROUP LTD,SGOC,SGOCO GROUP LTD,184545,G80751129,522298,3.0,2016-01-25,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,87.0,93.5
12497.0,53635.0,04539610,04539610,ASMB,ASSEMBLY BIOSCIENCES INC,ASMB,ASSEMBLY BIOSCIENCES INC,185289,045396108,325414,3.0,2014-07-14,2019-12-31,2010-12-31,2019-12-31,1.0,100.0,100.0,100.0
12502.0,53639.0,67560710,67560710,OFED,OCONEE FEDERAL FINANCIAL CORP,OFED,OCONEE FEDERAL FINANCIAL CP,185569,675607105,522120,3.0,2011-01-14,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,96.0,98.0
12503.0,21265.0,63934E10,63934E10,NAV,NAVISTAR INTERNATIONAL CORP,NAV,NAVISTAR INTERNATIONAL CORP,006081,63934E108,336120,1.0,1993-07-01,2007-02-13,1925-12-31,2019-12-31,1.0,100.0,100.0,100.0
12505.0,53640.0,69154310,69154310,OXLC,OXFORD LANE CAPITAL CORP,OXLC,OXFORD LANE CAPITAL CORP,186289,691543102,525990,3.0,2011-01-20,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,100.0,100.0
12508.0,53643.0,92190976,92190976,VXUS,VANGUARD STAR FUNDS,VXUS,VANGUARD TOTAL INTL STK ETF,186340,921909768,,3.0,2011-01-28,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,68.0,84.0
12510.0,53202.0,00768Y88,00768Y88,HDGE,ADVISORSHARES TRUST,HDGE,ADVISORSHARES ACTIV BEAR ETF,186324,00768Y883,525910,4.0,2011-01-27,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,79.0,89.5
12513.0,53645.0,02401310,02401310,AAT,AMERICAN ASSETS TRUST INC,AAT,AMERICAN ASSETS TRUST INC,185549,024013104,531120,1.0,2011-01-13,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,100.0,100.0
12514.0,53646.0,00305710,00305710,ACP,ABERDEEN INCOME CREDIT STRATS F,ACP,ABERDEEN INCM CRED STRA FUND,186329,003057106,525990,1.0,2017-12-01,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,82.0,91.0
12515.0,53647.0,06652K10,06652K10,BKU,BANKUNITED INC,BKU,BANKUNITED INC,185824,06652K103,522110,1.0,2011-01-28,2019-12-31,2011-01-31,2019-12-31,1.0,100.0,100.0,100.0
